id,rate
22620,7.33 
32444,7.33 
55338,7.33 
89704,7.33 
51012,7.33 
51544,7.33 
55041,7.33 
33511,7.33 
98390,7.33 
55027,7.33 
22602,7.32 
61725,7.32 
54977,7.32 
50859,7.32 
56367,7.32 
56138,7.32 
98581,7.32 
37014,7.32 
44666,7.32 
67502,7.32 
63377,7.32 
77433,7.32 
78152,7.32 
03842,7.32 
04355,7.31 
14718,7.31 
50116,7.31 
58571,7.31 
90503,7.31 
62012,7.31 
78125,7.31 
66080,7.31 
60630,7.31 
32256,7.30 
55952,7.30 
51433,7.30 
57054,7.30 
90210,7.30 
62877,7.30 
75115,7.30 
75075,7.30 
68958,7.30 
02822,7.29 
07738,7.29 
14223,7.29 
46936,7.29 
06066,7.29 
99037,7.29 
67632,7.29 
94086,7.29 
83802,7.29 
98645,7.29 
30115,7.29 
15646,7.28 
97070,7.28 
50469,7.28 
23840,7.28 
54650,7.28 
11941,7.28 
49129,7.28 
57105,7.28 
01351,7.28 
41540,7.28 
29464,7.28 
68403,7.28 
79606,7.28 
81007,7.28 
94116,7.28 
98685,7.28 
17850,7.28 
04284,7.27 
94591,7.27 
17522,7.27 
13354,7.27 
46554,7.27 
28037,7.27 
24085,7.27 
35751,7.27 
33772,7.27 
53576,7.27 
52156,7.27 
44443,7.27 
31046,7.27 
70770,7.27 
68048,7.27 
78641,7.27 
76888,7.27 
91913,7.27 
22485,7.27 
02886,7.26 
96818,7.26 
14174,7.26 
46747,7.26 
26036,7.26 
53953,7.26 
55080,7.26 
53523,7.26 
50638,7.26 
62036,7.26 
56028,7.26 
05052,7.26 
07072,7.26 
59730,7.26 
37075,7.26 
62987,7.26 
68446,7.26 
67511,7.26 
72207,7.26 
64164,7.26 
78610,7.26 
16411,7.26 
18245,7.25 
95949,7.25 
17087,7.25 
46994,7.25 
20646,7.25 
61020,7.25 
53714,7.25 
53002,7.25 
11939,7.25 
48192,7.25 
64136,7.25 
83642,7.25 
92119,7.25 
91737,7.25 
91709,7.25 
85223,7.25 
14505,7.25 
03084,7.24 
16725,7.24 
46228,7.24 
22834,7.24 
36117,7.24 
60707,7.24 
99549,7.24 
29676,7.24 
44065,7.24 
68507,7.24 
76246,7.24 
80487,7.24 
91214,7.24 
48092,7.24 
14036,7.23 
13081,7.23 
27051,7.23 
24211,7.23 
89024,7.23 
48436,7.23 
46143,7.23 
33618,7.23 
77449,7.23 
54449,7.23 
12581,7.22 
57106,7.22 
61362,7.22 
50648,7.22 
55409,7.22 
11930,7.22 
94536,7.22 
44092,7.22 
45742,7.22 
63350,7.22 
90293,7.22 
94560,7.22 
94553,7.22 
06241,7.22 
08043,7.21 
94306,7.21 
45030,7.21 
54241,7.21 
48917,7.21 
49958,7.21 
06242,7.21 
05091,7.21 
29404,7.21 
43342,7.21 
36539,7.21 
67039,7.21 
63381,7.21 
90732,7.21 
85540,7.21 
48894,7.21 
33324,7.20 
33027,7.20 
56014,7.20 
06069,7.20 
89803,7.20 
33544,7.20 
75081,7.20 
92663,7.20 
45880,7.20 
01056,7.19 
94127,7.19 
07803,7.19 
15695,7.19 
19971,7.19 
61018,7.19 
61541,7.19 
55425,7.19 
11956,7.19 
46069,7.19 
45833,7.19 
37135,7.19 
73754,7.19 
93311,7.19 
85338,7.19 
02155,7.19 
02050,7.18 
96741,7.18 
12861,7.18 
07728,7.18 
15360,7.18 
15553,7.18 
24869,7.18 
22201,7.18 
61726,7.18 
53406,7.18 
68134,7.18 
78253,7.18 
65255,7.18 
78250,7.18 
87048,7.18 
85641,7.18 
97374,7.18 
03755,7.18 
12594,7.17 
83118,7.17 
49238,7.17 
47638,7.17 
50219,7.17 
55992,7.17 
53556,7.17 
55390,7.17 
55388,7.17 
53901,7.17 
53574,7.17 
51232,7.17 
37090,7.17 
77446,7.17 
76118,7.17 
16657,7.17 
03216,7.16 
17547,7.16 
19970,7.16 
46913,7.16 
50142,7.16 
63119,7.16 
49068,7.16 
05653,7.16 
62264,7.16 
32776,7.16 
34607,7.16 
44047,7.16 
15026,7.15 
47649,7.15 
52402,7.15 
05673,7.15 
98028,7.15 
63051,7.15 
68413,7.15 
84088,7.15 
90742,7.15 
30127,7.15 
18037,7.14 
97760,7.14 
23150,7.14 
61332,7.14 
52773,7.14 
06850,7.14 
06855,7.14 
62271,7.14 
63673,7.14 
30802,7.14 
28409,7.14 
32432,7.14 
73520,7.14 
64071,7.14 
64745,7.14 
84730,7.14 
77651,7.14 
78142,7.14 
89128,7.14 
99918,7.14 
46986,7.14 
04260,7.13 
94954,7.13 
17057,7.13 
15071,7.13 
44807,7.13 
33706,7.13 
54476,7.13 
52730,7.13 
11784,7.13 
10984,7.13 
46158,7.13 
34231,7.13 
67428,7.13 
72088,7.13 
75424,7.13 
75001,7.13 
92130,7.13 
87124,7.13 
87111,7.13 
94949,7.13 
08085,7.13 
02653,7.12 
02633,7.12 
02576,7.12 
96121,7.12 
07003,7.12 
63144,7.12 
89423,7.12 
56570,7.12 
02346,7.11 
08078,7.11 
20708,7.11 
32257,7.11 
98370,7.11 
56073,7.11 
37375,7.11 
80452,7.11 
94576,7.11 
54940,7.11 
01264,7.10 
19055,7.10 
15330,7.10 
90603,7.10 
60173,7.10 
91105,7.10 
06907,7.10 
01026,7.09 
97843,7.09 
54529,7.09 
52101,7.09 
52211,7.09 
54758,7.09 
54952,7.09 
48454,7.09 
56733,7.09 
07095,7.09 
06098,7.09 
01754,7.09 
02748,7.09 
46048,7.09 
70630,7.09 
68418,7.09 
90815,7.09 
83716,7.09 
95346,7.09 
61270,7.09 
17222,7.08 
15229,7.08 
17960,7.08 
27284,7.08 
21702,7.08 
34797,7.08 
97455,7.08 
49903,7.08 
11004,7.08 
03774,7.08 
05742,7.08 
01535,7.08 
93453,7.08 
50009,7.08 
18083,7.07 
88339,7.07 
61054,7.07 
60920,7.07 
51040,7.07 
01222,7.07 
30248,7.07 
02814,7.07 
45424,7.07 
30750,7.07 
67546,7.07 
67443,7.07 
72135,7.07 
90638,7.07 
99653,7.07 
61240,7.07 
19526,7.06 
98253,7.06 
08073,7.06 
17314,7.06 
13090,7.06 
20657,7.06 
21795,7.06 
24350,7.06 
44889,7.06 
54661,7.06 
54971,7.06 
48872,7.06 
49637,7.06 
56289,7.06 
45806,7.06 
45238,7.06 
31210,7.06 
37143,7.06 
76028,7.06 
01238,7.06 
22923,7.05 
83014,7.05 
12844,7.05 
15624,7.05 
49276,7.05 
21045,7.05 
23294,7.05 
56032,7.05 
43154,7.05 
68002,7.05 
66432,7.05 
76628,7.05 
92648,7.05 
81503,7.05 
03816,7.05 
08038,7.04 
98059,7.04 
27540,7.04 
28307,7.04 
55804,7.04 
34229,7.04 
10528,7.04 
30205,7.04 
37153,7.04 
92584,7.04 
83431,7.04 
99008,7.04 
97062,7.04 
97306,7.04 
46819,7.04 
47532,7.03 
99743,7.03 
53925,7.03 
50669,7.03 
52205,7.03 
48462,7.03 
05477,7.03 
60444,7.03 
59716,7.03 
62560,7.03 
32750,7.03 
68315,7.03 
76621,7.03 
92821,7.03 
54914,7.03 
24280,7.02 
08092,7.02 
48133,7.02 
33763,7.02 
49643,7.02 
62063,7.02 
84314,7.02 
58704,7.02 
46214,7.02 
37029,7.02 
68651,7.02 
77971,7.02 
10309,7.02 
12943,7.01 
95492,7.01 
17090,7.01 
47946,7.01 
46310,7.01 
43506,7.01 
57061,7.01 
60950,7.01 
54550,7.01 
61230,7.01 
10591,7.01 
57021,7.01 
11050,7.01 
28773,7.01 
62351,7.01 
69354,7.01 
92211,7.01 
21157,7.01 
12547,7.00 
22448,7.00 
08322,7.00 
13469,7.00 
47018,7.00 
98205,7.00 
33411,7.00 
61379,7.00 
52660,7.00 
62034,7.00 
08741,7.00 
50169,7.00 
02804,6.99 
19362,6.99 
24441,6.99 
59929,6.99 
07052,6.99 
59837,6.99 
85718,6.99 
63048,6.99 
32821,6.99 
64493,6.99 
79607,6.99 
94550,6.99 
98258,6.99 
43435,6.99 
49818,6.98 
98908,6.98 
32828,6.98 
33767,6.98 
59106,6.98 
50651,6.98 
50632,6.98 
52301,6.98 
48041,6.98 
52237,6.98 
12060,6.98 
41048,6.98 
73064,6.98 
84071,6.98 
95037,6.98 
28278,6.98 
14817,6.97 
85224,6.97 
43220,6.97 
43522,6.97 
23881,6.97 
40339,6.97 
55710,6.97 
54494,6.97 
49636,6.97 
62078,6.97 
56071,6.97 
56043,6.97 
66071,6.97 
92071,6.97 
75032,6.97 
76271,6.97 
76039,6.97 
94564,6.97 
14519,6.97 
02725,6.96 
97419,6.96 
01366,6.96 
15239,6.96 
08225,6.96 
22660,6.96 
39564,6.96 
45233,6.96 
54738,6.96 
54568,6.96 
54140,6.96 
49664,6.96 
52729,6.96 
10921,6.96 
08873,6.96 
58012,6.96 
40047,6.96 
33070,6.96 
77386,6.96 
73078,6.96 
02472,6.96 
08071,6.95 
87056,6.95 
46570,6.95 
48127,6.95 
23069,6.95 
55964,6.95 
36109,6.95 
54724,6.95 
57702,6.95 
28449,6.95 
62670,6.95 
62852,6.95 
83555,6.95 
76065,6.95 
94922,6.95 
14845,6.95 
25213,6.94 
93720,6.94 
02649,6.94 
15332,6.94 
15423,6.94 
50135,6.94 
27313,6.94 
20115,6.94 
55946,6.94 
36066,6.94 
54614,6.94 
51250,6.94 
49345,6.94 
60481,6.94 
67743,6.94 
95661,6.94 
03785,6.94 
08234,6.93 
80444,6.93 
20170,6.93 
46539,6.93 
23139,6.93 
55803,6.93 
58272,6.93 
54412,6.93 
52214,6.93 
57243,6.93 
60457,6.93 
02445,6.93 
30052,6.93 
62281,6.93 
62547,6.93 
68349,6.93 
78608,6.93 
82935,6.93 
49253,6.93 
22134,6.92 
98329,6.92 
46733,6.92 
14884,6.92 
49630,6.92 
20135,6.92 
20616,6.92 
43760,6.92 
25442,6.92 
49947,6.92 
56425,6.92 
30328,6.92 
62473,6.92 
81525,6.92 
83001,6.92 
94114,6.92 
97434,6.92 
17073,6.92 
17578,6.91 
98034,6.91 
46229,6.91 
25560,6.91 
61363,6.91 
60150,6.91 
55775,6.91 
54539,6.91 
49236,6.91 
28742,6.91 
58750,6.91 
66076,6.91 
80427,6.91 
75439,6.91 
75207,6.91 
12461,6.91 
02816,6.90 
83709,6.90 
28214,6.90 
33761,6.90 
48144,6.90 
11965,6.90 
06518,6.90 
07670,6.90 
56244,6.90 
62241,6.90 
33953,6.90 
64659,6.90 
68434,6.90 
84307,6.90 
49326,6.90 
12538,6.89 
94508,6.89 
54107,6.89 
49725,6.89 
51001,6.89 
52317,6.89 
11514,6.89 
08872,6.89 
58048,6.89 
59927,6.89 
45882,6.89 
43136,6.89 
77581,6.89 
73733,6.89 
92630,6.89 
84036,6.89 
61516,6.89 
15466,6.88 
12935,6.88 
16345,6.88 
61452,6.88 
78251,6.88 
56266,6.88 
60545,6.88 
67154,6.88 
32159,6.88 
48103,6.88 
17025,6.87 
31216,6.87 
14092,6.87 
19709,6.87 
48746,6.87 
27964,6.87 
50130,6.87 
21541,6.87 
43465,6.87 
23459,6.87 
39210,6.87 
60171,6.87 
48188,6.87 
12205,6.87 
45821,6.87 
45381,6.87 
46958,6.87 
03055,6.86 
92661,6.86 
17043,6.86 
46737,6.86 
22511,6.86 
23603,6.86 
12184,6.86 
08512,6.86 
07014,6.86 
06830,6.86 
66070,6.86 
76528,6.86 
82310,6.86 
83227,6.86 
94580,6.86 
17370,6.86 
03849,6.85 
08319,6.85 
20184,6.85 
46504,6.85 
97229,6.85 
61062,6.85 
67454,6.85 
93035,6.85 
98011,6.85 
35216,6.85 
12927,6.84 
92239,6.84 
15773,6.84 
17581,6.84 
24149,6.84 
22747,6.84 
55382,6.84 
54213,6.84 
53577,6.84 
52210,6.84 
11952,6.84 
56230,6.84 
30677,6.84 
44057,6.84 
66534,6.84 
64057,6.84 
75859,6.84 
96073,6.84 
22832,6.84 
18960,6.83 
03036,6.83 
07860,6.83 
20778,6.83 
23320,6.83 
61115,6.83 
75252,6.83 
54854,6.83 
44241,6.83 
45326,6.83 
70124,6.83 
78836,6.83 
52053,6.83 
08230,6.82 
94041,6.82 
12808,6.82 
49740,6.82 
50166,6.82 
31905,6.82 
43028,6.82 
23836,6.82 
54014,6.82 
07205,6.82 
37128,6.82 
46040,6.82 
32804,6.82 
66214,6.82 
77519,6.82 
99721,6.82 
17964,6.82 
15633,6.81 
89815,6.81 
19043,6.81 
50122,6.81 
44201,6.81 
57477,6.81 
59057,6.81 
49546,6.81 
62001,6.81 
08817,6.81 
28741,6.81 
60424,6.81 
46072,6.81 
45368,6.81 
44512,6.81 
71105,6.81 
66759,6.81 
66760,6.81 
67849,6.81 
66861,6.81 
77389,6.81 
84073,6.81 
13861,6.81 
22846,6.80 
98290,6.80 
49024,6.80 
27959,6.80 
44278,6.80 
59250,6.80 
52213,6.80 
08731,6.80 
29572,6.80 
45316,6.80 
62249,6.80 
68621,6.80 
72585,6.80 
76249,6.80 
80227,6.80 
15938,6.80 
01223,6.79 
84022,6.79 
19070,6.79 
17364,6.79 
48837,6.79 
19027,6.79 
50261,6.79 
55435,6.79 
53186,6.79 
06085,6.79 
30350,6.79 
71759,6.79 
68871,6.79 
78154,6.79 
77584,6.79 
15378,6.79 
18920,6.78 
03906,6.78 
21710,6.78 
22150,6.78 
43015,6.78 
61274,6.78 
96161,6.78 
53148,6.78 
10522,6.78 
06076,6.78 
29576,6.78 
37363,6.78 
53594,6.78 
03455,6.77 
94043,6.77 
17832,6.77 
14477,6.77 
14143,6.77 
46392,6.77 
19809,6.77 
35023,6.77 
53922,6.77 
55350,6.77 
06280,6.77 
56736,6.77 
61910,6.77 
30725,6.77 
64701,6.77 
67010,6.77 
80019,6.77 
76052,6.77 
75067,6.77 
93605,6.77 
22652,6.77 
15617,6.76 
96744,6.76 
13776,6.76 
15139,6.76 
61744,6.76 
61107,6.76 
61084,6.76 
51247,6.76 
52302,6.76 
47993,6.76 
47965,6.76 
04539,6.76 
02879,6.76 
45419,6.76 
62321,6.76 
28717,6.76 
64080,6.76 
92883,6.76 
91311,6.76 
47234,6.76 
18969,6.75 
08061,6.75 
15661,6.75 
17319,6.75 
13732,6.75 
46911,6.75 
84719,6.75 
33446,6.75 
54874,6.75 
52778,6.75 
11516,6.75 
44234,6.75 
21658,6.75 
13850,6.74 
94960,6.74 
50078,6.74 
43310,6.74 
57038,6.74 
34695,6.74 
60918,6.74 
60438,6.74 
61039,6.74 
53949,6.74 
61561,6.74 
49268,6.74 
10308,6.74 
05832,6.74 
03221,6.74 
30818,6.74 
33035,6.74 
80644,6.74 
73003,6.74 
84660,6.74 
14039,6.74 
01915,6.73 
27006,6.73 
46347,6.73 
21915,6.73 
31804,6.73 
99704,6.73 
53529,6.73 
50636,6.73 
76268,6.73 
93908,6.73 
33436,6.73 
17922,6.72 
17860,6.72 
21917,6.72 
43567,6.72 
33458,6.72 
98383,6.72 
53222,6.72 
56209,6.72 
63769,6.72 
72048,6.72 
60611,6.72 
12845,6.71 
98232,6.71 
08002,6.71 
27896,6.71 
55976,6.71 
32579,6.71 
60927,6.71 
48393,6.71 
29072,6.71 
45305,6.71 
45245,6.71 
80017,6.71 
92604,6.71 
91362,6.71 
15861,6.71 
03855,6.70 
50156,6.70 
36022,6.70 
40515,6.70 
32561,6.70 
12188,6.70 
97225,6.70 
31047,6.70 
37086,6.70 
45339,6.70 
62445,6.70 
65686,6.70 
75287,6.70 
57062,6.70 
26802,6.69 
25421,6.69 
79562,6.69 
46051,6.69 
11747,6.69 
01431,6.68 
47955,6.68 
27358,6.68 
50228,6.68 
38654,6.68 
34471,6.68 
47944,6.68 
51401,6.68 
06438,6.68 
60548,6.68 
08757,6.68 
19390,6.67 
13490,6.67 
44130,6.67 
43068,6.67 
24437,6.67 
51047,6.67 
94080,6.67 
48165,6.67 
07457,6.67 
05445,6.67 
60090,6.67 
60556,6.67 
64725,6.67 
48317,6.67 
15776,6.66 
95132,6.66 
46555,6.66 
55919,6.66 
55902,6.66 
32356,6.66 
61614,6.66 
52166,6.66 
53561,6.66 
11570,6.66 
06256,6.66 
29846,6.66 
06264,6.66 
44632,6.66 
62085,6.66 
68954,6.66 
48819,6.66 
02360,6.65 
08008,6.65 
21634,6.65 
22042,6.65 
47142,6.65 
98117,6.65 
08520,6.65 
30076,6.65 
65240,6.65 
78735,6.65 
90277,6.65 
19348,6.65 
18337,6.64 
19030,6.64 
16847,6.64 
17317,6.64 
15642,6.64 
14069,6.64 
89142,6.64 
34683,6.64 
53816,6.64 
50055,6.64 
07620,6.64 
29662,6.64 
99703,6.64 
20016,6.64 
49331,6.63 
55721,6.63 
45113,6.63 
61108,6.63 
61771,6.63 
89434,6.63 
11720,6.63 
28528,6.63 
32073,6.63 
90808,6.63 
98119,6.63 
51029,6.63 
25845,6.62 
95129,6.62 
50310,6.62 
31735,6.62 
59847,6.62 
60008,6.62 
54739,6.62 
49087,6.62 
48076,6.62 
05468,6.62 
05489,6.62 
28701,6.62 
37073,6.62 
46167,6.62 
68329,6.62 
68464,6.62 
72170,6.62 
65601,6.62 
20190,6.62 
01611,6.61 
47386,6.61 
13456,6.61 
13063,6.61 
44287,6.61 
44122,6.61 
99833,6.61 
34110,6.61 
60917,6.61 
66061,6.61 
80135,6.61 
84082,6.61 
83834,6.61 
43449,6.61 
48239,6.60 
50170,6.60 
27019,6.60 
53717,6.60 
10605,6.60 
96734,6.60 
38133,6.60 
67871,6.60 
80512,6.60 
94005,6.60 
59851,6.60 
03287,6.59 
85715,6.59 
02330,6.59 
26684,6.59 
08060,6.59 
21117,6.59 
15017,6.59 
21788,6.59 
43105,6.59 
58480,6.59 
48045,6.59 
06417,6.59 
30135,6.59 
43718,6.59 
63674,6.59 
28671,6.59 
80482,6.59 
91701,6.59 
81331,6.59 
76063,6.59 
95864,6.59 
98642,6.59 
98026,6.59 
04090,6.59 
01057,6.58 
24165,6.58 
01960,6.58 
14011,6.58 
15770,6.58 
47320,6.58 
98270,6.58 
44647,6.58 
54152,6.58 
29170,6.58 
60459,6.58 
68443,6.58 
94923,6.58 
19154,6.58 
17355,6.57 
16105,6.57 
24599,6.57 
56288,6.57 
74133,6.57 
54007,6.57 
52728,6.57 
11697,6.57 
54106,6.57 
60450,6.56 
85637,6.56 
95014,6.56 
19567,6.55 
79091,6.55 
16235,6.55 
48049,6.55 
49267,6.55 
44223,6.55 
24445,6.55 
35235,6.55 
60948,6.55 
53170,6.55 
53563,6.55 
04677,6.55 
61919,6.55 
60016,6.55 
37174,6.55 
34684,6.55 
80545,6.55 
08083,6.55 
03838,6.54 
92120,6.54 
14004,6.54 
14132,6.54 
44849,6.54 
22726,6.54 
60181,6.54 
53534,6.54 
10579,6.54 
52002,6.54 
11360,6.54 
30188,6.54 
37341,6.54 
67458,6.54 
76638,6.54 
66023,6.54 
07724,6.54 
02833,6.53 
96707,6.53 
08062,6.53 
16059,6.53 
17329,6.53 
43084,6.53 
43064,6.53 
44854,6.53 
53039,6.53 
54983,6.53 
50635,6.53 
64672,6.53 
68336,6.53 
77065,6.53 
91320,6.53 
01360,6.53 
01982,6.52 
35746,6.52 
13323,6.52 
14561,6.52 
13413,6.52 
44859,6.52 
33480,6.52 
55306,6.52 
51331,6.52 
54463,6.52 
55337,6.52 
55395,6.52 
48083,6.52 
49525,6.52 
05464,6.52 
34711,6.52 
22712,6.52 
02152,6.51 
14482,6.51 
49751,6.51 
27608,6.51 
61607,6.51 
94555,6.51 
56319,6.51 
64154,6.51 
77482,6.51 
81645,6.51 
78734,6.51 
61111,6.51 
33954,6.50 
96126,6.50 
53063,6.50 
50533,6.50 
10014,6.50 
01095,6.50 
02191,6.50 
07461,6.50 
62467,6.50 
34476,6.50 
67018,6.50 
77454,6.50 
77988,6.50 
94519,6.50 
97009,6.50 
56751,6.50 
18104,6.49 
12804,6.49 
47344,6.49 
28079,6.49 
68069,6.49 
40220,6.49 
52405,6.49 
62558,6.49 
63366,6.49 
18974,6.49 
18612,6.48 
24440,6.48 
13041,6.48 
48757,6.48 
46385,6.48 
51347,6.48 
94061,6.48 
08859,6.48 
04985,6.48 
95682,6.48 
91108,6.48 
99036,6.48 
99353,6.48 
48628,6.48 
01879,6.47 
12507,6.47 
08318,6.47 
48857,6.47 
19428,6.47 
54484,6.47 
51360,6.47 
48183,6.47 
10280,6.47 
29016,6.47 
59740,6.47 
01256,6.47 
66614,6.47 
64084,6.47 
67439,6.47 
77622,6.47 
94945,6.47 
04085,6.46 
17776,6.46 
50216,6.46 
32966,6.46 
95130,6.46 
61284,6.46 
61373,6.46 
80863,6.46 
33624,6.46 
02359,6.45 
95409,6.45 
14545,6.45 
56688,6.45 
58008,6.45 
54976,6.45 
53510,6.45 
51051,6.45 
53969,6.45 
54640,6.45 
11958,6.45 
12120,6.45 
05482,6.45 
05681,6.45 
06277,6.45 
44695,6.45 
68316,6.45 
84772,6.45 
82718,6.45 
22974,6.45 
14487,6.44 
14441,6.44 
46567,6.44 
28036,6.44 
56468,6.44 
54025,6.44 
86024,6.44 
12022,6.44 
12025,6.44 
44811,6.44 
33785,6.44 
66554,6.44 
75454,6.44 
55046,6.44 
08012,6.43 
15632,6.43 
20886,6.43 
32430,6.43 
34945,6.43 
91750,6.43 
48755,6.43 
05454,6.43 
45236,6.43 
83311,6.43 
52228,6.43 
07762,6.42 
98607,6.42 
46785,6.42 
27615,6.42 
23801,6.42 
60931,6.42 
52078,6.42 
12176,6.42 
11779,6.42 
37350,6.42 
43821,6.42 
28589,6.42 
74463,6.42 
91350,6.42 
99025,6.42 
48359,6.42 
08052,6.41 
50464,6.41 
23455,6.41 
75048,6.41 
70739,6.41 
76484,6.41 
76537,6.41 
52045,6.41 
03269,6.40 
92270,6.40 
17053,6.40 
46240,6.40 
32311,6.40 
31909,6.40 
53156,6.40 
55026,6.40 
49615,6.40 
49281,6.40 
05251,6.40 
64156,6.40 
68846,6.40 
65279,6.40 
17889,6.40 
04253,6.39 
01569,6.39 
14471,6.39 
50104,6.39 
35634,6.39 
56310,6.39 
93004,6.39 
06498,6.39 
56379,6.39 
33067,6.39 
64097,6.39 
68523,6.39 
74041,6.39 
12056,6.39 
08020,6.38 
19067,6.38 
45054,6.38 
32541,6.38 
50645,6.38 
56127,6.38 
85250,6.38 
45342,6.38 
45327,6.38 
80003,6.38 
95230,6.38 
98239,6.38 
98058,6.38 
05345,6.38 
23464,6.37 
29369,6.37 
03748,6.37 
14005,6.37 
17225,6.37 
46702,6.37 
19967,6.37 
49686,6.37 
43524,6.37 
55751,6.37 
32544,6.37 
55076,6.37 
52757,6.37 
52216,6.37 
48848,6.37 
10282,6.37 
30101,6.37 
03280,6.37 
46356,6.36 
19031,6.36 
48225,6.36 
43123,6.36 
80503,6.36 
54169,6.36 
49254,6.36 
05056,6.36 
31012,6.36 
54101,6.36 
19504,6.35 
01950,6.35 
13029,6.35 
49460,6.35 
54562,6.35 
98524,6.35 
05675,6.35 
62358,6.35 
84055,6.35 
92881,6.35 
11560,6.35 
03038,6.34 
67123,6.34 
17111,6.34 
46510,6.34 
45135,6.34 
61844,6.34 
56055,6.34 
52312,6.34 
53954,6.34 
49101,6.34 
45875,6.34 
62295,6.34 
62214,6.34 
35763,6.34 
64163,6.34 
21036,6.34 
17331,6.33 
28125,6.33 
44437,6.33 
43432,6.33 
95831,6.33 
54205,6.33 
54026,6.33 
52040,6.33 
81087,6.33 
60453,6.33 
18336,6.32 
18072,6.32 
25261,6.32 
61848,6.32 
55040,6.32 
93950,6.32 
08733,6.32 
06480,6.32 
56327,6.32 
76051,6.32 
12123,6.32 
01075,6.31 
84013,6.31 
14422,6.31 
20601,6.31 
20841,6.31 
19078,6.31 
54228,6.31 
54767,6.31 
56226,6.31 
10901,6.31 
06062,6.31 
64015,6.31 
68409,6.31 
67510,6.31 
79018,6.31 
80918,6.31 
90703,6.31 
48377,6.31 
02898,6.30 
49339,6.30 
33470,6.30 
61550,6.30 
98946,6.30 
08721,6.30 
62434,6.30 
84049,6.30 
95441,6.30 
54658,6.30 
15623,6.29 
97532,6.29 
49002,6.29 
18951,6.29 
43431,6.29 
53570,6.29 
51637,6.29 
48191,6.29 
52039,6.29 
11942,6.29 
56594,6.29 
61880,6.29 
30710,6.29 
59751,6.29 
33434,6.29 
66109,6.29 
95148,6.29 
95758,6.29 
21053,6.29 
02842,6.28 
95405,6.28 
23831,6.28 
61369,6.28 
55318,6.28 
54011,6.28 
53566,6.28 
47948,6.28 
11776,6.28 
06851,6.28 
56710,6.28 
01344,6.28 
64014,6.28 
66945,6.28 
84655,6.28 
23842,6.28 
47273,6.27 
50453,6.27 
20106,6.27 
22840,6.27 
65591,6.27 
60129,6.27 
55070,6.27 
12118,6.27 
03047,6.27 
34681,6.27 
15663,6.26 
17352,6.26 
47041,6.26 
27511,6.26 
23521,6.26 
88312,6.26 
08723,6.26 
66092,6.26 
80536,6.26 
77573,6.26 
49894,6.26 
26590,6.25 
34145,6.25 
46957,6.25 
48879,6.25 
50137,6.25 
61775,6.25 
53928,6.25 
11955,6.25 
56065,6.25 
59936,6.25 
02813,6.25 
40003,6.25 
63124,6.25 
17738,6.25 
03275,6.24 
24473,6.24 
33328,6.24 
32937,6.24 
61728,6.24 
60076,6.24 
92620,6.24 
11021,6.24 
11755,6.24 
45377,6.24 
43076,6.24 
46049,6.24 
30044,6.24 
55779,6.24 
02048,6.23 
94579,6.23 
03779,6.23 
07719,6.23 
17028,6.23 
47135,6.23 
20876,6.23 
44656,6.23 
43009,6.23 
34285,6.23 
60957,6.23 
60952,6.23 
56021,6.23 
53219,6.23 
48619,6.23 
51020,6.23 
29680,6.23 
64151,6.23 
94903,6.23 
91364,6.23 
01516,6.23 
18930,6.22 
01342,6.22 
12580,6.22 
49461,6.22 
32542,6.22 
98052,6.22 
37205,6.22 
62353,6.22 
80466,6.22 
95687,6.22 
60559,6.22 
15005,6.21 
46552,6.21 
61542,6.21 
55121,6.21 
50677,6.21 
49259,6.21 
98296,6.21 
62344,6.21 
76571,6.21 
84054,6.21 
84620,6.21 
97108,6.21 
45383,6.21 
02461,6.20 
15108,6.20 
48509,6.20 
67110,6.20 
37377,6.20 
44454,6.20 
61753,6.20 
12603,6.19 
23009,6.19 
79011,6.19 
61001,6.19 
32702,6.19 
03833,6.18 
98638,6.18 
18070,6.18 
16426,6.18 
16874,6.18 
14622,6.18 
55056,6.18 
55150,6.18 
48649,6.18 
48312,6.18 
47970,6.18 
53006,6.18 
60440,6.18 
39211,6.18 
28666,6.18 
01545,6.18 
25011,6.17 
27949,6.17 
60656,6.17 
84124,6.17 
58059,6.17 
28512,6.17 
72377,6.17 
62023,6.17 
19734,6.16 
17344,6.16 
17754,6.16 
49626,6.16 
93523,6.16 
52722,6.16 
07648,6.16 
74012,6.16 
94599,6.16 
50201,6.16 
08070,6.15 
99564,6.15 
14591,6.15 
50243,6.15 
42366,6.15 
51338,6.15 
12154,6.15 
57245,6.15 
30250,6.15 
03841,6.15 
62440,6.15 
33919,6.15 
33071,6.15 
74011,6.15 
93287,6.15 
82731,6.15 
94947,6.15 
90740,6.15 
16331,6.15 
18708,6.14 
80102,6.14 
21152,6.14 
44134,6.14 
60940,6.14 
55325,6.14 
61756,6.14 
11935,6.14 
56533,6.14 
46065,6.14 
45244,6.14 
30257,6.14 
78231,6.14 
91307,6.14 
84003,6.14 
03256,6.14 
07865,6.13 
82324,6.13 
14043,6.13 
14532,6.13 
50434,6.13 
61428,6.13 
56574,6.13 
51033,6.13 
51242,6.13 
48876,6.13 
50591,6.13 
60180,6.13 
68361,6.13 
78727,6.13 
24604,6.13 
04046,6.12 
97348,6.12 
28097,6.12 
50210,6.12 
21523,6.12 
43616,6.12 
44089,6.12 
38134,6.12 
55371,6.12 
54937,6.12 
11977,6.12 
